employee_id,department_id,from_date,to_date
10317,d008,1999-01-24T00:00:00.000Z,2000-07-05T00:00:00.000Z
10318,d005,1987-03-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10319,d007,1994-06-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10320,d007,1988-11-03T00:00:00.000Z,2001-12-23T00:00:00.000Z
10321,d007,1995-07-24T00:00:00.000Z,1999-08-14T00:00:00.000Z
10322,d005,1990-01-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10323,d004,1991-06-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
10324,d005,1999-07-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10325,d003,1990-09-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10326,d008,1998-09-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10327,d005,1987-09-18T00:00:00.000Z,1988-05-10T00:00:00.000Z
10327,d008,1988-05-10T00:00:00.000Z,1993-05-22T00:00:00.000Z
10328,d005,1998-07-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10329,d004,1986-01-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10330,d007,1993-10-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10331,d007,1986-10-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10332,d004,1988-10-20T00:00:00.000Z,1997-03-07T00:00:00.000Z
10333,d005,1993-01-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10334,d009,1998-02-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
10335,d007,1992-04-06T00:00:00.000Z,1999-11-07T00:00:00.000Z
10335,d009,1999-11-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10336,d008,1996-09-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10337,d004,1998-04-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10338,d009,1999-12-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10339,d004,1989-11-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10340,d001,1988-03-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10341,d004,1987-04-29T00:00:00.000Z,1998-11-11T00:00:00.000Z
10342,d005,1987-07-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10343,d006,1997-10-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10344,d004,1999-04-19T00:00:00.000Z,2001-11-11T00:00:00.000Z
10344,d006,2001-11-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
10345,d005,1993-11-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10346,d007,1992-01-17T00:00:00.000Z,1996-04-20T00:00:00.000Z
10347,d008,1998-02-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10348,d004,1995-10-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
10349,d009,1991-09-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10350,d004,1991-05-11T00:00:00.000Z,1998-01-16T00:00:00.000Z
10351,d002,1995-05-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10352,d005,1998-12-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10353,d001,1989-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10354,d002,1999-03-03T00:00:00.000Z,2000-03-03T00:00:00.000Z
10354,d003,2000-03-03T00:00:00.000Z,2002-01-01T00:00:00.000Z
10355,d007,1996-01-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10356,d008,1995-06-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10357,d006,1994-04-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10358,d005,1991-02-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10359,d005,1998-07-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10360,d003,1996-09-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10361,d007,1986-10-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10362,d003,1990-11-02T00:00:00.000Z,1997-07-16T00:00:00.000Z
10363,d004,1985-09-11T00:00:00.000Z,1987-05-18T00:00:00.000Z
10363,d006,1987-05-18T00:00:00.000Z,1993-02-12T00:00:00.000Z
10364,d004,1985-11-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
10365,d008,1987-10-22T00:00:00.000Z,1992-04-04T00:00:00.000Z
10366,d005,1997-08-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
10367,d001,1991-06-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10368,d004,1996-05-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10369,d007,1994-09-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
10370,d007,1992-04-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10371,d004,1989-11-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10372,d004,1985-07-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10373,d005,1997-04-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10374,d007,1993-12-08T00:00:00.000Z,1995-04-25T00:00:00.000Z
10374,d009,1995-04-25T00:00:00.000Z,1996-03-29T00:00:00.000Z
10375,d007,1994-05-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10376,d004,1990-12-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10377,d004,1996-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10378,d007,1992-08-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
10379,d005,1996-07-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
10380,d007,1985-03-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10381,d004,1991-12-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10382,d004,1998-07-01T00:00:00.000Z,1999-05-07T00:00:00.000Z
10382,d009,1999-05-07T00:00:00.000Z,2000-10-27T00:00:00.000Z
10383,d004,1991-06-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10384,d001,1986-01-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10385,d004,1992-12-20T00:00:00.000Z,1998-01-23T00:00:00.000Z
10386,d005,1985-08-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10387,d009,1994-01-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10388,d007,1999-05-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10389,d005,1999-05-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10390,d006,1989-05-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10391,d005,1993-01-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10392,d004,1992-03-01T00:00:00.000Z,1997-08-09T00:00:00.000Z
10392,d006,1997-08-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
10393,d004,1989-06-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10394,d005,1991-03-14T00:00:00.000Z,1991-08-25T00:00:00.000Z
10395,d005,1998-08-10T00:00:00.000Z,2001-08-13T00:00:00.000Z
10396,d005,1986-01-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
10397,d004,1993-05-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
10398,d007,1990-10-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10399,d007,2000-01-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10400,d007,1993-10-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10401,d006,1999-10-25T00:00:00.000Z,2001-04-25T00:00:00.000Z
10402,d006,1987-01-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10403,d002,1991-09-13T00:00:00.000Z,1995-03-07T00:00:00.000Z
10403,d007,1995-03-07T00:00:00.000Z,2001-06-15T00:00:00.000Z
10404,d005,1988-08-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10405,d006,1998-09-26T00:00:00.000Z,2000-12-05T00:00:00.000Z
10406,d006,1996-01-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10407,d007,1999-10-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10408,d007,1998-10-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10409,d005,1997-09-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10410,d007,1993-10-16T00:00:00.000Z,1996-07-21T00:00:00.000Z
10411,d007,1989-09-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10412,d004,1991-11-21T00:00:00.000Z,2000-05-19T00:00:00.000Z
10412,d009,2000-05-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10413,d003,1991-12-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10414,d005,1990-05-30T00:00:00.000Z,1994-12-02T00:00:00.000Z
10415,d005,1993-10-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10416,d002,1989-03-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10417,d007,1999-06-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10418,d001,1996-10-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10419,d008,1992-04-25T00:00:00.000Z,2002-07-06T00:00:00.000Z
10420,d008,1988-01-17T00:00:00.000Z,2000-07-09T00:00:00.000Z
10421,d009,1990-04-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10422,d004,1995-01-03T00:00:00.000Z,1997-09-30T00:00:00.000Z
10422,d006,1997-09-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10423,d008,1999-05-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10424,d005,1989-08-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10425,d004,1995-05-07T00:00:00.000Z,2002-05-06T00:00:00.000Z
10426,d005,1985-07-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
10427,d007,1994-10-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10428,d003,1992-06-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10429,d005,1988-09-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10430,d004,1998-07-05T00:00:00.000Z,1999-07-17T00:00:00.000Z
10430,d009,1999-07-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10431,d007,1987-10-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10432,d009,1990-08-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10433,d006,1992-11-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10434,d004,1995-06-27T00:00:00.000Z,2002-06-22T00:00:00.000Z
10435,d005,1996-06-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10436,d003,1988-01-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10437,d006,1996-04-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10438,d004,1990-01-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10439,d005,1993-05-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10440,d005,1997-04-04T00:00:00.000Z,2000-01-30T00:00:00.000Z
10440,d008,2000-01-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10441,d004,1988-07-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10442,d007,1992-02-12T00:00:00.000Z,2001-03-13T00:00:00.000Z
10443,d005,1989-08-01T00:00:00.000Z,2002-07-06T00:00:00.000Z
10444,d007,1994-10-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10445,d005,1987-11-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10446,d005,1996-12-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10447,d006,1988-12-29T00:00:00.000Z,2000-11-15T00:00:00.000Z
10448,d007,1992-03-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10449,d001,1996-03-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10449,d007,1987-03-28T00:00:00.000Z,1996-03-12T00:00:00.000Z
10450,d005,1997-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10451,d004,1988-03-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10452,d005,1995-11-12T00:00:00.000Z,2001-10-11T00:00:00.000Z
10453,d009,1985-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10454,d007,1989-04-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10455,d007,1995-02-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10456,d002,2000-01-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
10457,d006,1999-10-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10458,d007,1994-07-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
10459,d002,1998-06-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
10459,d003,1997-06-28T00:00:00.000Z,1998-06-14T00:00:00.000Z
10460,d005,1999-06-30T00:00:00.000Z,2001-04-15T00:00:00.000Z
10461,d007,1987-08-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10462,d004,1996-03-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10463,d007,1994-02-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10464,d003,1991-05-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
10465,d009,1994-12-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
10466,d009,1997-08-22T00:00:00.000Z,2000-08-15T00:00:00.000Z
10467,d003,1992-05-22T00:00:00.000Z,1999-11-01T00:00:00.000Z
10468,d007,1991-05-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10469,d005,1985-06-05T00:00:00.000Z,1992-12-26T00:00:00.000Z
10469,d008,1992-12-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10470,d004,1989-09-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10471,d006,1990-11-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10472,d007,1999-12-01T00:00:00.000Z,2002-01-02T00:00:00.000Z
10473,d004,1997-09-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10474,d004,1987-02-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
10475,d004,1992-05-13T00:00:00.000Z,1994-12-30T00:00:00.000Z
10476,d008,1987-09-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10477,d005,1997-05-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10478,d005,1993-02-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
10478,d009,1992-06-09T00:00:00.000Z,1993-02-10T00:00:00.000Z
10479,d004,1993-07-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10480,d002,1988-05-18T00:00:00.000Z,1989-06-03T00:00:00.000Z
10481,d004,1989-10-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10482,d005,1996-02-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10483,d006,1993-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
10484,d003,1996-12-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10485,d005,1996-01-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
10486,d006,1987-10-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10487,d004,1992-08-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
10488,d005,1994-07-09T00:00:00.000Z,1996-11-18T00:00:00.000Z
10488,d008,1996-11-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10489,d005,1989-09-10T00:00:00.000Z,1989-10-06T00:00:00.000Z
10490,d007,1992-11-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
10491,d001,1990-01-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10492,d005,1988-04-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10493,d007,1998-10-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10494,d004,1991-12-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10495,d004,1989-09-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10496,d002,1995-08-29T00:00:00.000Z,1999-01-26T00:00:00.000Z
10497,d004,1992-01-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
10498,d004,1994-03-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
10499,d001,1996-07-31T00:00:00.000Z,1998-03-16T00:00:00.000Z
10499,d007,1998-03-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10500,d005,1996-12-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10501,d005,1988-09-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10502,d006,1993-03-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10503,d004,1997-03-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10504,d007,1999-10-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10505,d007,1985-07-23T00:00:00.000Z,1998-03-26T00:00:00.000Z
10506,d005,1996-12-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10507,d003,1990-09-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10508,d004,1991-05-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10509,d007,1992-10-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
10510,d007,1990-04-20T00:00:00.000Z,1992-09-21T00:00:00.000Z
10510,d009,1992-09-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
10511,d004,1992-01-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10512,d003,1989-11-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10513,d002,1991-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10514,d008,1992-04-29T00:00:00.000Z,1995-04-02T00:00:00.000Z
10515,d007,1990-01-06T00:00:00.000Z,1998-07-21T00:00:00.000Z
10516,d005,1985-10-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
10517,d007,1990-12-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10518,d005,1993-09-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10519,d005,1994-02-09T00:00:00.000Z,2001-10-13T00:00:00.000Z
10519,d008,1992-12-05T00:00:00.000Z,1994-02-09T00:00:00.000Z
10520,d004,1996-09-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
10521,d007,1989-05-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
10522,d003,1986-12-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10523,d004,1989-12-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10524,d004,1985-10-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
10525,d007,1990-07-08T00:00:00.000Z,1995-12-20T00:00:00.000Z
10526,d004,1988-02-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10527,d005,1996-01-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10528,d005,1993-10-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10529,d004,1999-06-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
10529,d005,1997-07-04T00:00:00.000Z,1999-06-12T00:00:00.000Z
10530,d005,1987-09-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10531,d003,1995-03-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10532,d007,1986-05-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10533,d007,1990-08-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10534,d008,1998-01-26T00:00:00.000Z,2001-03-03T00:00:00.000Z
10535,d009,1991-08-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
10536,d007,1988-10-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10537,d007,1996-09-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10538,d004,1991-09-22T00:00:00.000Z,1998-12-13T00:00:00.000Z
10538,d005,1987-07-23T00:00:00.000Z,1991-09-22T00:00:00.000Z
10539,d007,1990-06-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
10540,d004,1994-05-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10541,d007,1986-02-28T00:00:00.000Z,1986-10-01T00:00:00.000Z
10542,d005,1992-02-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10543,d002,1998-11-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10544,d008,1995-04-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10545,d004,1990-06-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10546,d008,1991-04-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
10547,d005,1988-02-14T00:00:00.000Z,1989-06-19T00:00:00.000Z
10548,d001,1991-10-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10548,d007,1986-07-04T00:00:00.000Z,1991-10-04T00:00:00.000Z
10549,d005,1996-10-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
10550,d006,1985-02-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10551,d006,1988-08-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
10552,d004,1998-08-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
10553,d005,1990-07-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
10554,d005,1990-11-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
10555,d007,1992-05-22T00:00:00.000Z,1993-01-19T00:00:00.000Z
10556,d002,1992-04-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
10557,d005,1992-09-18T00:00:00.000Z,1994-08-25T00:00:00.000Z
10557,d008,1994-08-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10558,d004,1992-04-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
10559,d007,1999-04-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
10560,d005,1996-09-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10561,d007,1997-06-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10562,d005,1997-07-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10563,d005,1992-09-29T00:00:00.000Z,2002-01-01T00:00:00.000Z
10564,d004,1995-11-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10565,d004,1996-08-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
10566,d005,1990-08-23T00:00:00.000Z,1997-10-26T00:00:00.000Z
10567,d001,1997-02-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10567,d007,1992-10-18T00:00:00.000Z,1997-02-17T00:00:00.000Z
10568,d007,1995-07-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
10569,d008,1987-03-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10570,d007,1986-06-16T00:00:00.000Z,2000-03-25T00:00:00.000Z
10571,d005,1985-02-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10572,d004,1988-02-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10573,d007,1999-08-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10574,d003,1999-11-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
10575,d004,1988-10-04T00:00:00.000Z,2000-11-22T00:00:00.000Z
10576,d002,1991-01-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10577,d004,2001-08-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10577,d008,1993-07-02T00:00:00.000Z,2001-08-01T00:00:00.000Z
10578,d005,1989-11-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10579,d005,1991-06-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10580,d009,1991-03-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10581,d004,1994-04-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10582,d005,1995-11-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
10583,d004,1985-02-14T00:00:00.000Z,1998-05-29T00:00:00.000Z
10584,d005,1986-02-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10585,d005,1991-01-09T00:00:00.000Z,1994-08-24T00:00:00.000Z
10585,d008,1994-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10586,d004,1992-02-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
10587,d005,1991-11-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10588,d004,1988-07-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
10589,d002,1994-01-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
10590,d008,1986-04-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
10591,d001,1987-06-18T00:00:00.000Z,1988-09-20T00:00:00.000Z
10592,d007,1993-09-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10593,d004,2000-03-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10593,d005,1990-09-12T00:00:00.000Z,2000-03-29T00:00:00.000Z
10594,d005,1988-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10595,d004,1989-11-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
10596,d007,1996-05-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
10597,d007,1990-04-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10598,d004,1998-06-22T00:00:00.000Z,2000-09-27T00:00:00.000Z
10599,d005,1991-11-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
10600,d007,1992-04-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10601,d009,1999-07-24T00:00:00.000Z,2002-05-09T00:00:00.000Z
10602,d001,1989-04-23T00:00:00.000Z,1993-11-06T00:00:00.000Z
10603,d007,1995-07-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
10604,d004,2002-07-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
10604,d005,1990-04-07T00:00:00.000Z,2002-07-29T00:00:00.000Z
10605,d006,1993-07-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
10606,d005,1987-05-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10607,d005,1996-01-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10608,d004,1986-05-25T00:00:00.000Z,1991-06-02T00:00:00.000Z
10609,d005,1994-12-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10610,d005,1997-03-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
10611,d005,1989-09-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
10612,d004,1991-09-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
10613,d003,1997-10-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10614,d004,1990-03-03T00:00:00.000Z,1997-02-27T00:00:00.000Z
10614,d009,1997-02-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
10615,d002,1996-03-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
10616,d007,1996-11-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10617,d009,1991-10-30T00:00:00.000Z,2001-10-03T00:00:00.000Z
10618,d004,1994-10-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10619,d007,1993-04-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
10620,d005,1990-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
10621,d005,1992-02-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
10622,d004,1989-05-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
10623,d005,1992-01-15T00:00:00.000Z,1996-02-11T00:00:00.000Z
10623,d008,1996-02-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
10624,d004,1990-05-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
10625,d005,1986-07-15T00:00:00.000Z,1995-01-13T00:00:00.000Z
10626,d003,1996-12-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
10627,d003,1995-03-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10628,d005,1987-03-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
10629,d007,1999-10-20T00:00:00.000Z,2001-12-07T00:00:00.000Z
10630,d004,1997-01-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
10631,d005,1994-10-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
10632,d005,1985-07-25T00:00:00.000Z,1987-11-20T00:00:00.000Z
10633,d007,1997-05-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
